name,color,price,preSalePrice,link
Training Oversized Hoodie,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-oversized-hoodie-black-ss22
Vital Seamless 2.0 Long Sleeve Crop Top,Smokey Grey Marl,22.8,38.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-long-sleeve-crop-top-smokey-grey-marl-logo
GS10 Year Midi Top,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-gs10-year-midi-top-black-aw22
Training Tight Shorts,Neptune Purple,28.0,,https://us.shop.gymshark.com/products/gymshark-training-tight-shorts-neptune-purple-aw22
Training Zip Hoodie,Magenta Pink,46.0,,https://us.shop.gymshark.com/products/gymshark-training-zip-hoodie-magenta-pink-aw22
Vital Seamless 2.0 Crop Top,Pearl Blue Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-crop-top-pearl-blue-marl-aw22
Rest Day Sweats Joggers,White Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-light-grey-marl-aw21
Open Back Sports Bra,Cucumber Green,24.0,40.0,https://us.shop.gymshark.com/products/gymshark-open-back-sports-bra-cucumber-green-ss22
Training Oversized Hoodie,Neptune Purple,46.0,,https://us.shop.gymshark.com/products/gymshark-training-boyfriend-hoodie-neptune-purple-aw22
Adapt Animal Seamless Sports Bra,Court Blue,31.5,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-sports-bra-court-blue-ss22
Minimal Sports Bra,Pepper Red,30.0,,https://us.shop.gymshark.com/products/gymshark-minimal-sports-bra-pepper-red-aw22
Seamless Thong,White,12.0,,https://us.shop.gymshark.com/products/gymshark-seamless-low-rise-thong-white-aw21
Legacy Bandeau Bra,Rich Purple,22.8,38.0,https://us.shop.gymshark.com/products/gymshark-legacy-bandeau-bra-rich-purple-ss22
V Neck Sports Bra,Papaya Orange,17.0,34.0,https://us.shop.gymshark.com/products/gymshark-v-neck-sports-bra-papaya-orange-ss22
Training Sweat Shorts,Light Grey Marl,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-light-grey-marl-ss22
Minimal Sports Bra,Coastal Blue,30.0,,https://us.shop.gymshark.com/products/gymshark-minimal-sports-bra-coastal-blue-aw22
V Neck Sports Bra,Core Olive,17.0,34.0,https://us.shop.gymshark.com/products/gymshark-v-neck-sports-bra-core-olive-ss22
Training Long Sleeve Crop Top,Hoya Green,26.0,,https://us.shop.gymshark.com/products/gymshark-training-long-sleeve-crop-top-hoya-green-aw22
Vital Seamless 2.0 Leggings,Cherry Brown Marl,54.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-leggings-cherry-brown-marl-aw22
Vital Seamless 2.0 T-Shirt,Black,15.0,30.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-t-shirt-black-white-logo
Training Leggings,Paige Pink,26.6,38.0,https://us.shop.gymshark.com/products/gymshark-training-leggings-paige-pink-ss22
Training Oversized Hoodie,Griffin Green,36.8,46.0,https://us.shop.gymshark.com/products/gymshark-oversized-hoodie-griffin-green-ss22
Training Loose Fit Shorts,Pink Print,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-loose-fit-shorts-pink-print-ss22
Vital Seamless 2.0 Shorts,Apricot Orange Marl,24.0,40.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-shorts-apricot-orange-marl-ss22
Ruched Sports Bra,Soft Lilac,30.0,,https://us.shop.gymshark.com/products/gymshark-ruched-sports-bra-soft-lilac-aw22
Seamless Low Neck Bralette,White,20.0,,https://us.shop.gymshark.com/products/gymshark-seamless-low-neck-bralette-white-aw21
Energy Seamless Crop Top,Biscotti Brown,17.5,35.0,https://us.shop.gymshark.com/products/gymshark-energy-seamless-crop-top-biscotti-brown-aw21
Energy Seamless Sports Bra,Glitch Yellow,17.5,35.0,https://us.shop.gymshark.com/products/gymshark-energy-seamless-sports-bra-glitch-yellow-aw21
Training Pippa Joggers,White,21.0,30.0,https://us.shop.gymshark.com/products/gymshark-training-pippa-joggers-white-ss22
Fraction Hoodie,Winter Teal,46.0,,https://us.shop.gymshark.com/products/gymshark-fraction-hoodie-winter-teal-aw22
Lightweight High Support Sports Bra,Core Olive,24.0,40.0,https://us.shop.gymshark.com/products/gymshark-lightweight-high-support-sports-bra-core-olive-ss22
Vital Seamless 2.0 T-Shirt,Smokey Grey Marl,18.0,30.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-t-shirt-smokey-grey-marl-logo
Training Shorts,Navy,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-shorts-navy-ss22
Training Long Sleeve Crop Top,Court Blue,20.8,26.0,https://us.shop.gymshark.com/products/gymshark-training-long-sleeve-crop-top-court-blue-ss22
